booking_id,customer_id,flight_id,origin_airport,dest_airport,NumTicketsOrdered,PricePerTicket
24819,ECO,5401,PHX,LAX,1,189
24862,BUS,6168,PHX,LAX,1,216.5
24904,F_CLASS,2064,PHX,LAX,1,342.5
24947,ECO,2945,PHX,LIH,1,322
24989,BUS,5423,PHX,LIH,1,281.81
25032,BUS,2410,LIH,PHX,1,278.5
25074,F_CLASS,1484,LIH,PHX,1,302
25117,F_CLASS,1535,PHX,LIH,1,326
25159,ECO_P,1017,PHX,LIH,1,388.5
25202,ECO,5188,LIH,PHX,1,513.5
25244,ECO_P,5613,LIH,PHX,1,803
25287,F_CLASS,3303,PHX,MCI,1,250
25329,F_CLASS,1260,PHX,MCI,1,287.46
25372,ECO_P,4335,PHX,MCI,3,119.5
25414,ECO_P,4261,PHX,MCI,2,173.5
25457,ECO_P,5286,MCI,PHX,1,260
25499,F_CLASS,2527,STL,PHX,1,235.87
25542,ECO_P,4503,PHX,MCO,6,202
25584,F_CLASS,2779,PHX,MCO,3,338
25627,ECO,3406,PHX,MCO,1,983
25669,F_CLASS,6174,PHX,MCO,1,221.26
25712,ECO,4208,MIA,PHX,1,298.77
25754,BUS,4093,PHX,MCO,17,110.5
25797,ECO_P,7399,MCO,PHX,1,143
25839,ECO,1738,MCO,PHX,1,158
25882,ECO_P,5288,PHX,MCO,1,183
25924,F_CLASS,5497,PHX,MCO,5,199
25967,ECO_P,4102,MCO,PHX,1,217
26009,F_CLASS,3488,MCO,PHX,1,235.5
26052,ECO,2515,PHX,MCO,2,259
26094,ECO_P,5627,PHX,MCO,1,286.5
26137,BUS,6789,MCO,PHX,1,326.5
26179,BUS,32,MCO,PHX,1,382
26222,ECO,2324,PHX,MCO,1,451.5
26264,BUS,1255,PHX,MIA,3,185
26307,ECO_P,1645,PHX,MIA,1,300
26349,ECO_P,2571,PHX,MIA,2,614
26392,ECO,6196,PHX,MIA,1,255.9
26434,ECO_P,1678,PHX,MIA,1,279.12
26477,ECO_P,1284,MIA,PHX,1,200.5
26519,ECO_P,4741,MIA,PHX,1,224
26562,ECO_P,5415,PHX,MIA,2,256
26604,BUS,5981,PHX,MIA,1,292.5
26647,ECO,3699,MIA,PHX,1,384.5
26689,BUS,1850,MIA,PHX,1,551
26732,ECO,119,PHX,MKE,2,124
26774,BUS,183,PHX,MKE,9,277
26817,F_CLASS,5045,PHX,MKE,1,881
26859,F_CLASS,5391,PHX,MKE,3,132
26902,ECO,6255,MKE,PHX,1,163
26944,ECO_P,2746,MKE,PHX,1,211.5
26987,F_CLASS,4743,PHX,MKE,1,320
27029,ECO,4684,PHX,MKE,1,458.5
27072,BUS,241,PHX,MSP,1,105
27114,ECO_P,1415,PHX,MSP,4,228
27157,F_CLASS,468,PHX,MSP,2,358
27199,ECO_P,1174,PHX,MSP,1,64
27242,ECO_P,2297,MSP,PHX,2,105.5
27284,ECO_P,5279,MSP,PHX,1,132
27327,BUS,827,PHX,MSP,1,151.5
27369,ECO,4945,PHX,MSP,1,171
27412,ECO,4648,MSP,PHX,1,188
27454,ECO_P,5915,MSP,PHX,1,216
27497,ECO_P,3749,PHX,MSP,1,258
27539,ECO,4761,PHX,MSP,1,284.5
27582,F_CLASS,1509,MSP,PHX,1,329
27624,ECO_P,3948,MSP,PHX,1,412.5
27667,F_CLASS,3708,PHX,OAK,1,136
27709,F_CLASS,5701,PHX,OAK,2,289
27752,BUS,4136,PHX,OAK,3,74
27794,BUS,617,OAK,PHX,1,114.5
27837,ECO_P,1612,PHX,OAK,2,150
27879,ECO,1553,PHX,OAK,1,227
27922,ECO,1105,PHX,OAK,1,343
27964,ECO,1619,PHX,OGG,8,454
28007,ECO,6831,LIH,PHX,1,328.39
28049,BUS,5304,OGG,PHX,1,255.5
28092,F_CLASS,1193,PHX,OGG,2,289
28134,ECO,1038,PHX,OGG,1,316
28177,ECO,4874,OGG,PHX,1,334.5
28219,ECO_P,4500,OGG,PHX,1,362
28262,F_CLASS,313,PHX,OGG,1,406.5
28304,F_CLASS,5057,PHX,OGG,2,441.5
28347,F_CLASS,1408,OGG,PHX,1,482
28389,BUS,1494,OGG,PHX,1,549
28432,ECO,4688,PHX,OGG,1,748
28474,F_CLASS,2538,PHX,OMA,1,114
28517,F_CLASS,514,PHX,OMA,1,680
28559,ECO,1577,OMA,PHX,1,143
28602,ECO_P,4382,PHX,OMA,1,183
28644,F_CLASS,5497,PHX,OMA,3,265
28687,BUS,293,PHX,ONT,5,85
28729,ECO_P,988,PHX,ONT,1,236
28772,F_CLASS,2114,PHX,ONT,1,712
28814,ECO_P,6499,ONT,PHX,4,86.5
28857,ECO,2870,PHX,ONT,1,112
28899,BUS,1315,PHX,ONT,6,150
28942,F_CLASS,5735,PHX,ONT,3,198
28984,F_CLASS,3832,PHX,ORD,1,85
29027,ECO_P,3119,PHX,ORD,7,167
29069,F_CLASS,6200,PHX,ORD,1,244
29112,BUS,1644,PHX,ORD,1,324
29154,ECO_P,2824,PHX,ORD,1,434
29197,BUS,788,PHX,ORD,1,605
29239,ECO,6278,PHL,PHX,1,307.75
29282,BUS,1640,DTW,PHX,1,196.27
29324,ECO_P,746,MKE,PHX,1,146.15
29367,ECO_P,859,ORD,PHX,1,70
29409,ECO_P,2253,ORD,PHX,6,91
29452,BUS,5511,PHX,ORD,2,111
29494,F_CLASS,4844,PHX,ORD,7,127
29537,ECO_P,3890,ORD,PHX,3,140
29579,F_CLASS,3786,ORD,PHX,5,151.5
29622,BUS,2140,PHX,ORD,3,164
29664,F_CLASS,1916,PHX,ORD,1,179
29707,F_CLASS,522,ORD,PHX,1,196.5
29749,ECO_P,1905,ORD,PHX,1,217.5
29792,ECO,4618,PHX,ORD,2,235
29834,F_CLASS,4116,PHX,ORD,1,257
29877,ECO,5203,ORD,PHX,1,281.5
29919,ECO,5413,ORD,PHX,1,308
29962,ECO_P,4418,PHX,ORD,1,338
30004,F_CLASS,5051,PHX,ORD,1,374
30047,BUS,4637,ORD,PHX,1,541
30089,ECO,6428,PHX,ORD,1,160.05
30132,ECO,4859,PHX,PDX,1,151
30174,F_CLASS,1394,PHX,PDX,2,305
30217,F_CLASS,2868,PHX,PDX,3,608
30259,ECO_P,728,PHX,PDX,3,106.5
30302,BUS,3520,PHX,PDX,3,136
30344,BUS,3670,PHX,PDX,4,159
30387,ECO_P,3747,PHX,PDX,2,186
30429,F_CLASS,1500,PHX,PDX,3,218
30472,ECO_P,3828,PDX,PHX,1,254.5
30514,ECO_P,7428,PDX,PHX,2,315
30557,BUS,5842,PDX,PHX,2,406
30599,ECO_P,3347,PHX,PHL,1,225
30642,F_CLASS,4806,PHX,PHL,1,387
30684,F_CLASS,5339,PHX,PHL,1,546
30727,F_CLASS,4313,PHX,PHL,1,836
30769,ECO,5795,PHX,PHL,1,366.58
30812,F_CLASS,5894,PHX,PHL,1,177
30854,BUS,3604,PHX,PHL,1,208
30897,F_CLASS,6199,PHL,PHX,1,248
30939,F_CLASS,4201,PHL,PHX,2,287.5
30982,BUS,271,PHX,PHL,2,348.5
31024,BUS,2118,PHX,PHL,1,487
31067,BUS,5206,PHL,PHX,1,370.49
31109,ECO,2882,PHX,PIT,1,201
31152,BUS,4115,PHX,PIT,1,163.37
31194,F_CLASS,1862,PHX,PIT,2,173
31237,BUS,4318,PIT,PHX,1,237.5
31279,BUS,1782,PIT,PHX,2,317
31322,F_CLASS,1382,PHX,PSP,1,180
31364,F_CLASS,4255,PHX,PSP,1,148
31407,ECO,5801,PHX,RNO,1,110
31449,ECO_P,926,PHX,RNO,1,446
31492,F_CLASS,2744,PHX,RNO,1,131.5
31534,ECO,1837,PHX,RNO,1,171
31577,ECO_P,6427,RNO,PHX,1,244
31619,F_CLASS,421,PHX,SAN,1,79
31662,F_CLASS,3448,PHX,SAN,1,186
31704,F_CLASS,2320,PHX,SAN,1,348
31747,ECO,1836,LAX,PHX,1,121.44
31789,ECO,1838,SAN,PHX,4,84.5
31832,ECO_P,4947,SAN,PHX,3,98.5
31874,F_CLASS,658,SAN,PHX,19,117.5
31917,F_CLASS,6158,PHX,SAN,5,136.5
31959,F_CLASS,1086,PHX,SAN,1,156
32002,ECO_P,658,PHX,SAN,1,179
32044,ECO_P,1555,PHX,SAN,1,201.5
32087,ECO,4305,PHX,SAN,1,229.5
32129,ECO_P,5859,PHX,SAN,1,798.5
32172,ECO,940,PHX,SAT,1,246
32214,ECO_P,3388,DFW,PHX,1,115.26
32257,F_CLASS,2447,SAT,PHX,1,96.5
32299,F_CLASS,6072,SAT,PHX,2,122
32342,ECO_P,523,SAT,PHX,1,151
32384,BUS,2088,PHX,SAT,1,220
32427,BUS,5408,PHX,SAT,1,344
32469,F_CLASS,2032,PHX,SEA,4,127
32512,ECO,1020,PHX,SEA,1,251
32554,F_CLASS,658,PHX,SEA,2,403
32597,ECO,4790,SEA,PHX,3,98
32639,F_CLASS,4154,SEA,PHX,1,119
32682,BUS,3873,PHX,SEA,2,137
32724,BUS,71,PHX,SEA,3,159.5
32767,ECO,7414,SEA,PHX,2,174
32809,ECO,1996,SEA,PHX,3,195
32852,ECO_P,546,PHX,SEA,1,217.5
32894,F_CLASS,5266,PHX,SEA,1,255
32937,F_CLASS,325,SEA,PHX,2,297
32979,ECO,4859,SEA,PHX,2,328.5
33022,ECO,6987,PHX,SEA,1,496
33064,ECO,871,PHX,SFO,5,134
33107,ECO,6746,PHX,SFO,1,237
33149,ECO,6331,PHX,SFO,1,331
33192,F_CLASS,4687,PHX,SFO,1,468
33234,ECO,4347,PHX,SFO,1,205.36
33277,F_CLASS,2272,SFO,PHX,4,86.5
33319,BUS,3899,SFO,PHX,15,105
33362,ECO,414,PHX,SFO,1,127.5
33404,BUS,2304,SFO,PHX,3,147.5
33447,BUS,4809,PHX,SFO,4,172.5
33489,ECO,3662,PHX,SFO,1,199
33532,ECO_P,4059,SFO,PHX,1,242
33574,ECO,3370,SFO,PHX,1,280.5
33617,ECO_P,3622,PHX,SFO,1,343
33659,ECO,3112,PHX,SJC,3,88
33702,BUS,2597,PHX,SJC,1,250
33744,F_CLASS,4739,PHX,SJC,9,362
33787,BUS,2304,PHX,SJC,1,570
33829,ECO,3371,PHX,SJC,4,64
33872,ECO_P,3184,SJC,PHX,5,94
33914,F_CLASS,4221,SJC,PHX,2,107
33957,ECO,765,PHX,SJC,1,125.5
33999,ECO_P,6393,SJC,PHX,1,145
34042,F_CLASS,329,PHX,SJC,1,172
34084,BUS,2938,PHX,SJC,1,189
34127,ECO,2888,SJC,PHX,1,206
34169,BUS,5632,SJC,PHX,1,234.5
34212,BUS,1223,PHX,SJC,2,270
34254,BUS,1457,PHX,SJC,1,313.5
34297,F_CLASS,3981,SJC,PHX,2,412.5
34339,BUS,3680,PHX,SJU,1,234
34382,F_CLASS,1891,PHX,SLC,1,207
34424,ECO_P,6268,LAX,DFW,1,544.42
34467,ECO,4987,SLC,PHX,1,117
34509,BUS,4655,PHX,SLC,1,140
34552,F_CLASS,6396,PHX,SLC,1,173.5
34594,ECO,1160,PHX,SLC,1,203.5
34637,BUS,4620,SLC,PHX,1,251
34679,F_CLASS,5083,PHX,SLC,7,330
34722,BUS,6248,PHX,SMF,1,148
34764,ECO_P,3012,PHX,SMF,1,417
34807,ECO_P,5113,SMF,PHX,5,64
34849,ECO,2093,SMF,PHX,1,86
34892,ECO_P,527,PHX,SMF,1,109
34934,F_CLASS,5337,PHX,SMF,1,131
34977,F_CLASS,67,PHX,SMF,1,170
35019,F_CLASS,4373,PHX,SMF,1,237.5
35062,ECO_P,6179,PHX,SMF,1,292.5
35104,ECO,1063,PHX,SMF,1,252.57
35147,ECO_P,3597,PHX,SNA,1,165
35189,F_CLASS,5111,PHX,SNA,1,264
35232,ECO_P,6852,PHX,SNA,1,626
35274,BUS,4074,PHX,SNA,4,81.5
35317,ECO_P,5023,PHX,SNA,1,98
35359,F_CLASS,4032,SNA,PHX,5,113
35402,ECO,1758,SNA,PHX,2,129.5
35444,ECO,4358,PHX,SNA,2,147
35487,ECO,5914,PHX,SNA,5,162
35529,BUS,4087,SNA,PHX,1,181.5
35572,BUS,1587,SNA,PHX,1,201.5
35614,BUS,3473,PHX,SNA,5,220.5
35657,BUS,3981,PHX,SNA,2,248
35699,F_CLASS,3117,SNA,PHX,1,353.5
35742,ECO_P,4875,PHX,STL,1,246
35784,F_CLASS,5616,PHX,STL,1,121.96
35827,F_CLASS,1798,PHX,STL,1,131.5
35869,BUS,5726,PHX,STL,2,177.5
35912,ECO_P,5565,STL,PHX,2,206
35954,ECO_P,2669,STL,PHX,1,253.5
35997,ECO_P,7399,PHX,STL,1,453.5
36039,ECO_P,5477,PHX,TPA,3,205
36082,ECO,5542,PHX,TPA,1,544
36124,ECO_P,2497,MCO,PHX,1,190.14
36167,ECO,566,PHX,TPA,3,123
36209,F_CLASS,2750,PHX,TPA,2,172
36252,ECO,1134,TPA,PHX,1,200
36294,F_CLASS,6223,TPA,PHX,1,229.5
36337,F_CLASS,4775,PHX,TPA,3,274.5
36379,ECO,1275,PHX,TPA,5,431
36422,ECO_P,2419,PIT,CLT,1,216
36464,BUS,6059,PIT,CLT,1,631
36507,F_CLASS,3274,PIT,CLT,1,172.52
36549,BUS,1231,DFW,PIT,1,382.84
36592,ECO,2083,CLT,PIT,1,138.46
36634,F_CLASS,1983,PIT,JAX,1,122
36677,ECO,3788,JAX,PIT,1,204
36719,ECO_P,5167,JAX,PIT,1,407.5
36762,F_CLASS,5771,PIT,MCO,2,207
36804,ECO_P,371,PIT,MCO,1,98
36847,F_CLASS,5850,MCO,PIT,3,151
36889,F_CLASS,6065,PIT,MCO,1,245
36932,BUS,6091,PIT,MCO,1,104.52
36974,F_CLASS,6073,PIT,CLT,1,413.6
37017,F_CLASS,5713,PIT,CLT,1,168
37059,ECO,1854,CLT,PIT,1,203
37102,ECO_P,3707,PIT,CLT,1,240.5
37144,BUS,7422,CLT,PIT,1,290
37187,F_CLASS,2152,PIT,CLT,1,325.5
37229,ECO_P,6965,CLT,PIT,1,111.91
37272,ECO,2483,RSW,PIT,1,117
37314,BUS,3465,RSW,PIT,1,443.5
37357,F_CLASS,840,PIT,TPA,1,260
37399,ECO,4712,TPA,PIT,1,132
37442,F_CLASS,2595,TPA,PIT,1,201
37484,ECO_P,3744,TPA,PIT,1,324.5
37527,ECO,5472,PIT,DFW,1,216
37569,F_CLASS,5385,PIT,DFW,1,613
37612,ECO,2035,PHX,PIT,1,411.26
37654,F_CLASS,2636,PIT,DFW,1,92.22
37697,BUS,4685,PIT,DFW,1,111
37739,ECO_P,3480,PIT,DFW,5,136
37782,ECO_P,2006,DFW,PIT,2,166.5
37824,BUS,1435,DFW,PIT,1,189
37867,ECO_P,4927,PIT,DFW,3,231.5
37909,F_CLASS,954,PIT,DFW,1,286
37952,BUS,6426,DFW,PIT,1,350
37994,F_CLASS,1744,DFW,PIT,1,588.5
38037,ECO_P,429,PIT,ORD,1,176
38079,ECO,3088,PIT,ORD,1,625
38122,BUS,4798,PIT,ORD,1,86.13
38164,BUS,1109,ORD,PIT,1,88.5
38207,ECO,334,PIT,ORD,1,115
38249,ECO_P,5212,ORD,PIT,1,147.5
38292,ECO,1271,ORD,PIT,2,173.5
38334,F_CLASS,11,PIT,ORD,1,200
38377,F_CLASS,3540,PIT,ORD,4,231
38419,ECO_P,1766,ORD,PIT,1,262.5
38462,ECO_P,5900,PIT,PHL,2,385
38504,ECO,3263,PIT,PHL,1,119.55
38547,ECO,3827,ORD,PIT,1,99.98
38589,F_CLASS,5041,PIT,PHL,2,163.5
38632,F_CLASS,506,PIT,PHL,1,255.5
38674,F_CLASS,330,PHL,PIT,3,338
38717,F_CLASS,1839,PIT,PHL,1,393
38759,ECO,5717,PIT,PHX,3,177
38802,ECO,1833,PIT,PHX,2,669
38844,ECO_P,3525,PIT,PHX,1,172.15
38887,F_CLASS,4446,PIT,PHX,1,163
38929,BUS,4526,PIT,PHX,1,183
38972,BUS,3372,PHX,PIT,1,203
39014,ECO_P,1435,PHX,PIT,2,234.5
39057,ECO,2306,PIT,PHX,2,299
39099,ECO,3888,PIT,PHX,2,373
39142,ECO,4514,PHX,PIT,3,596
39184,ECO_P,231,CLT,PIT,1,285.16
39227,ECO_P,5725,CLT,MCO,1,117.49
39269,BUS,3377,CLT,PNS,1,215.5
39312,ECO_P,6409,CLT,SAT,1,273.92
39354,F_CLASS,5634,PNS,DFW,1,726
39397,ECO_P,4763,PNS,DFW,1,173.5
39439,BUS,4230,PNS,DFW,1,309
39482,ECO,5474,PSP,DFW,1,586
39524,ECO,5591,PSP,DFW,3,212
39567,BUS,2517,DFW,PSP,1,359.5
39609,F_CLASS,755,DFW,PSP,1,983.5
39652,BUS,244,PSP,ORD,2,433
39694,F_CLASS,5349,PSP,ORD,1,395.02
39737,BUS,3634,ORD,PSP,1,281
39779,ECO,4928,PSP,PHX,1,103
39822,F_CLASS,4381,PHX,LAS,1,132.44
39864,ECO_P,5327,PSP,PHX,1,102
39907,ECO,2315,PSP,PHX,1,70.72
39949,ECO_P,369,PVD,CLT,1,589
39992,F_CLASS,4224,PVD,CLT,1,295.61
40034,F_CLASS,3047,PVD,PNS,1,171
40077,ECO_P,3384,CLT,PVD,1,170
40119,ECO,5773,PVD,CLT,1,186.5
40162,F_CLASS,2785,PVD,CLT,1,229.5
40204,ECO,1792,CLT,PVD,1,302
40247,BUS,2431,PVD,CLT,1,86.43
40289,ECO,1894,PVD,ATL,2,283
40332,ECO_P,2380,PVD,MSY,1,146.56
40374,ECO_P,459,PVD,PHL,1,131
40417,BUS,4484,PVD,PHL,2,191
40459,ECO_P,1779,PHL,PVD,1,252.5
40502,BUS,6333,PVD,PHL,1,300
40544,F_CLASS,1386,PVD,SAT,1,182.36
40587,F_CLASS,6034,PWM,CLT,1,368
40629,ECO_P,3697,PWM,CLT,1,231.5
40672,BUS,1881,CLT,PWM,1,344
40714,BUS,3763,RDU,CLT,1,100
40757,ECO_P,2325,ATL,RDU,1,124.5
40799,BUS,5005,RDU,ATL,1,302.5
40842,F_CLASS,5602,RDU,AUS,1,123
40884,BUS,7370,AUS,RDU,1,278
40927,BUS,400,RDU,CLT,2,61.36
40969,ECO,2891,RDU,IAH,1,352
41012,ECO_P,6405,RDU,IAH,1,269.5
41054,F_CLASS,4058,MIA,RDU,1,210.98
41097,BUS,3281,LAX,RDU,1,377.15
41139,F_CLASS,7414,MIA,RDU,1,185.88
41182,F_CLASS,289,RDU,CLT,1,136.19
41224,ECO,4718,RDU,CLT,1,255.5
41267,BUS,2252,MIA,RDU,1,173.07
41309,ECO_P,3100,RDU,DFW,1,224
41352,BUS,588,RDU,DFW,1,425
41394,BUS,3322,RDU,DFW,1,911
41437,ECO_P,4510,DFW,CLT,1,259.66
41479,ECO,5520,RDU,DFW,1,231.62
41522,BUS,2660,RDU,DFW,1,130.69
41564,BUS,341,RDU,DFW,1,131
41607,BUS,4115,DFW,RDU,3,155.5
41649,ECO,2048,DFW,RDU,2,173.5
41692,F_CLASS,575,RDU,DFW,1,192.5
41734,F_CLASS,2351,RDU,DFW,8,212
41777,BUS,3650,DFW,RDU,3,230
41819,ECO,3782,DFW,RDU,1,247.5
41862,ECO_P,349,RDU,DFW,6,263
41904,F_CLASS,6065,RDU,DFW,1,289
41947,ECO,5177,DFW,RDU,2,309.5
41989,BUS,5813,RDU,DFW,1,342
42032,ECO,752,DFW,RDU,1,379.5
42074,ECO,6246,DFW,RDU,3,414
42117,BUS,3424,RDU,DFW,1,466.5
42159,BUS,3486,RDU,DFW,1,592
42202,F_CLASS,51,RDU,LAX,1,190
42244,ECO,689,RDU,LAX,1,370
42287,BUS,354,RDU,LAX,1,245.12
42329,ECO,5886,RDU,LAX,1,142.5
42372,BUS,932,RDU,LAX,2,181.5
42414,BUS,3375,RDU,LAX,1,235
42457,ECO_P,4335,RDU,LAX,3,309
42499,ECO_P,2423,RDU,LGA,18,93
42542,ECO_P,262,RDU,LGA,1,121.06
42584,ECO_P,5721,RDU,LGA,1,108
42627,ECO,3668,RDU,LGA,1,158
42669,F_CLASS,5369,RDU,MIA,1,110
42712,ECO,2623,RDU,MIA,1,217
42754,ECO,2936,RDU,MIA,1,554
42797,ECO_P,276,RDU,MIA,1,184.46
42839,ECO_P,2116,RDU,MIA,1,138.46
42882,F_CLASS,3561,MIA,RDU,1,98.5
42924,ECO_P,3783,MIA,RDU,5,118
42967,BUS,3761,RDU,MIA,1,134
43009,ECO,138,RDU,MIA,7,150.5
43052,ECO_P,1574,MIA,RDU,1,165.5
43094,ECO_P,7436,MIA,RDU,1,184.5
43137,BUS,266,RDU,MIA,2,203
43179,ECO,1090,RDU,MIA,2,225
43222,BUS,140,MIA,RDU,1,248.5
43264,ECO,305,MIA,RDU,1,282
43307,BUS,648,RDU,MIA,4,321
43349,BUS,7409,RDU,MIA,1,416
43392,ECO,3866,RDU,ORD,1,219
43434,BUS,1487,RDU,ORD,1,495
43477,ECO_P,6626,DFW,RDU,1,180.42
43519,BUS,6047,RDU,MSP,1,134.3
43562,ECO_P,118,RDU,ORD,7,144
43604,ECO_P,6197,RDU,ORD,10,168
43647,ECO_P,6014,ORD,RDU,1,199
43689,BUS,5267,ORD,RDU,2,226
43732,BUS,3234,RDU,ORD,1,278
43774,ECO_P,3606,RDU,ORD,2,324
43817,BUS,5127,RDU,PHL,3,173
43859,BUS,1921,RDU,PHL,2,276
43902,ECO_P,1785,RDU,PHL,1,416
43944,ECO_P,435,RDU,PHL,1,227.67
43987,F_CLASS,579,PHL,RDU,1,114
44029,BUS,2721,PHL,RDU,1,129.5
44072,ECO_P,2810,PHL,RDU,2,149
44114,F_CLASS,2369,RDU,PHL,2,162
44157,BUS,411,PHL,RDU,2,175.5
44199,BUS,2042,PHL,RDU,3,189
44242,F_CLASS,475,PHL,RDU,1,202
44284,F_CLASS,373,PHL,RDU,1,220
44327,BUS,3053,RDU,PHL,1,243
44369,ECO,3012,RDU,PHL,1,278
44412,F_CLASS,2575,PHL,RDU,2,154.23
44454,BUS,2048,CLT,BDL,1,137.23
44497,BUS,3084,MCI,RIC,1,167.93
44539,BUS,4595,RIC,CLT,1,309.5
44582,F_CLASS,2310,RIC,DFW,1,424
44624,ECO_P,2682,RIC,DFW,1,203.43
44667,ECO,496,RIC,DFW,1,304.59
44709,ECO_P,5121,RIC,DFW,2,195
44752,ECO_P,5265,DFW,RIC,4,234.5
44794,ECO_P,4092,DFW,RIC,1,298
44837,F_CLASS,2620,RIC,DFW,1,375
44879,BUS,2617,RIC,DFW,1,440
44922,ECO_P,5471,RIC,DFW,1,327.02
44964,BUS,1455,RNO,DFW,2,430
45007,ECO,3823,RNO,MSY,1,294.5
45049,ECO,6226,DFW,RNO,4,180.5
45092,F_CLASS,1161,RNO,DFW,4,222
45134,ECO_P,4919,RNO,DFW,1,343.5
45177,ECO,4387,RNO,ORD,8,428
45219,BUS,4720,LGA,RNO,1,139.5
45262,ECO_P,6300,RNO,PHX,8,155
45304,BUS,2830,DFW,RNO,1,187.36
45347,F_CLASS,1687,PHX,RNO,1,98
45389,ECO_P,5467,PHX,RNO,1,149
45432,F_CLASS,5785,RNO,PHX,1,201
45474,ECO,3688,RNO,PHX,1,223.29
45517,F_CLASS,1875,CLT,PIT,1,120.48
45559,ECO,5106,RSW,CLT,2,498
45602,F_CLASS,5647,DFW,RSW,1,143.01
45644,ECO,4875,CLT,MSY,1,84.82
45687,BUS,6107,CLT,RSW,1,169.54
45729,ECO,1311,CLT,MSY,1,150.75
45772,BUS,3526,RSW,PIT,1,372
45814,ECO_P,910,RSW,CLT,1,88.24
45857,F_CLASS,4230,CLT,RSW,1,150.5
45899,F_CLASS,5558,CLT,RSW,2,240.5
45942,F_CLASS,4699,RSW,CLT,2,346.5
45984,ECO_P,3363,RSW,CLT,1,577.5
46027,ECO_P,326,RSW,DCA,1,166
46069,ECO,6077,RSW,DCA,1,211.89
46112,ECO,3104,DCA,RSW,1,135
46154,F_CLASS,3910,RSW,DCA,1,246
46197,F_CLASS,4641,RSW,DFW,2,420
46239,ECO,58,RSW,DFW,1,221.49
46282,ECO,4352,RSW,DFW,2,182.5
46324,ECO_P,4332,RSW,DFW,2,223
46367,F_CLASS,6176,DFW,RSW,2,279.5
46409,ECO_P,149,DFW,RSW,1,325
46452,ECO_P,6147,RSW,DFW,3,447
46494,F_CLASS,2870,RSW,DFW,1,786.5
46537,BUS,321,RSW,SFO,1,183.64
46579,ECO_P,2973,SFO,RSW,1,309.5
46622,ECO_P,4095,RSW,ORD,1,85
46664,BUS,1335,RSW,ORD,1,217
46707,F_CLASS,2475,RSW,ORD,1,386
46749,ECO,5365,RSW,ORD,1,628
46792,ECO,1292,ORD,RSW,1,56
46834,F_CLASS,4711,ORD,RSW,1,96
46877,BUS,1183,RSW,ORD,1,144
46919,ECO,3065,RSW,ORD,2,174
46962,BUS,4318,ORD,RSW,2,203.5
47004,BUS,2763,ORD,RSW,1,260.5
47047,ECO_P,2228,RSW,ORD,2,334
47089,ECO_P,420,SFO,MIA,1,345.07
47132,ECO,3862,RSW,PHL,1,320
47174,ECO_P,3216,RSW,PHL,2,484
47217,F_CLASS,2842,RSW,PHL,1,861
47259,ECO_P,1620,PHL,RSW,14,69
47302,F_CLASS,5718,RSW,PHL,1,117
47344,F_CLASS,2795,RSW,PHL,3,146
47387,ECO_P,5704,PHL,RSW,1,179
47429,ECO,4534,PHL,RSW,5,213
47472,ECO_P,4973,RSW,PHL,1,292
47514,BUS,1225,RSW,PHL,1,443.5
47557,BUS,2924,SAN,CLT,1,208
47599,BUS,5197,SAN,CLT,1,252.77
47642,ECO_P,1888,JFK,SAN,1,154.57
47684,ECO,180,SAN,CLT,1,240.5
47727,F_CLASS,3560,SAN,CLT,1,226
47769,BUS,2053,SAN,CLT,2,263.5
47812,F_CLASS,4843,CLT,SAN,1,376
47854,F_CLASS,4419,CLT,SAN,1,518
47897,ECO,928,SAN,DCA,1,221
47939,F_CLASS,3591,SAN,DCA,1,425.35
47982,ECO,1930,SAN,DFW,1,191
48024,ECO,2862,SAN,DFW,1,317
48067,F_CLASS,138,SAN,DFW,2,528
48109,ECO,2085,CLT,SAN,1,277.46
48152,BUS,3222,SAN,JAX,1,368
48194,F_CLASS,1279,SAN,JAX,1,411.5
48237,F_CLASS,5751,MIA,SAN,2,156.64
48279,ECO,3181,ORD,SAN,1,130.06
48322,ECO_P,5814,SAN,DFW,1,98
48364,BUS,1461,SAN,DFW,10,128
48407,BUS,1851,SAN,DFW,1,145
48449,ECO,296,DFW,SAN,2,164.5
48492,ECO_P,3059,DFW,SAN,1,179
48534,F_CLASS,1904,SAN,DFW,3,197
48577,F_CLASS,743,DFW,SAN,1,218.5
48619,ECO_P,2799,DFW,SAN,19,243
48662,ECO,2933,SAN,DFW,1,279.5
48704,ECO_P,3353,SAN,DFW,1,325.5
48747,ECO,5408,SAN,DFW,1,366
48789,F_CLASS,1971,SAN,DFW,2,418
48832,ECO_P,3843,DFW,SEA,1,380.55
48874,ECO_P,6599,SAN,JFK,1,193
48917,ECO_P,2401,SAN,JFK,1,375
48959,BUS,4433,SAN,JFK,1,697
49002,ECO_P,248,SAN,JFK,1,288.36
49044,ECO,2080,JFK,SAN,11,165
49087,ECO,2893,SAN,JFK,1,201.5
49129,ECO,4707,SAN,JFK,2,275.5
49172,F_CLASS,4826,JFK,SAN,3,378
49214,BUS,349,JFK,SAN,1,626.5
49257,ECO,6913,SAN,MIA,1,145
49299,ECO,1263,SAN,MIA,1,387
49342,ECO_P,1208,SAN,MIA,3,158.13
49384,ECO,1094,SAN,MIA,1,218.63
49427,ECO_P,533,SAN,MIA,2,133
49469,F_CLASS,4606,SAN,MIA,1,162.5
49512,ECO_P,401,MIA,SAN,6,209
